id;thinklab;date;country;city;region;likelyhood;text
728;Yorktown;05/31/2019 06:18 pm;;;;9;It was a good opportunity to learn and actually see a Quantum computer in physical proximity.
729;Yorktown;08/05/19 15:08;;;;9;Great time, great research as well.
730;Yorktown;08/05/19 15:10;;;;9;Good overview of IBM cloud and emerging technologies.
731;Yorktown;08/05/19 15:13;;;;10;Stimulating 2 days. Thank you to organizers and scientists.
732;Yorktown;03/19/2019 07:02 pm;;;;9;The event was organized. There is a lot of interesting products. Many of products will help us with our operations in Dubai. The visit was very beneficial, great team.
733;Yorktown;10/04/18 16:58;;;;10;at 5 in 5 session,  I was wondering why IBM spots on ocean pollution. How do you come up with ideas and  the way of finding research themes ?
734;Yorktown;12/30/2019 03:41 pm;;;;10;Fascinating topics and lots of insights. Very interesting and plenty of knowledge. Thank you!
735;Yorktown;05/31/2019 06:16 pm;;;;10;Team successfully covered a quick introduction on Quantum along with thoughts on where it applies in the business. This will help envision when and where we can leverage Quantum at the business.
736;Yorktown;02/19/2019 08:11 pm;;;;7;Impressive location. Inspiring session.
737;Yorktown;02/19/2019 08:14 pm;;;;8;Professional leaders, organized thinkers and structure, results focused
738;Yorktown;06/24/2019 02:18 pm;;;;10;AI @ IBM
739;Yorktown;10/19/2018 01:15 pm;;;;8;Broad perspective and knowledge base. Clearly collaborative and solution focused. Not a hard sell.
740;Yorktown;02/19/2019 08:33 pm;;;;8;Contingent on outcome. So far so good.
741;Yorktown;05/06/19 08:43;;;;10;Quality business product and extreme attention to detail.
742;Yorktown;08/07/18 21:31;;;;10;The research projects we learnt about today are fascinating. I think every engineer would be very much interested in them. Keep up the good work!
743;Yorktown;03/30/2020 11:48 am;;;;10;Thank you!  Amazing day, focused, well organized and fun.
744;Yorktown;01/16/2019 03:48 pm;;;;10;I learned a lot. Very impressive.
745;Yorktown;02/19/2019 08:28 pm;;;;9;Awesome technology demonstration. Fun, engaging and informative.
746;Yorktown;12/30/2019 04:38 pm;;;;9;It gave a good insight of what IBM is doing to improve the world and what our future jobs look like.
747;Yorktown;01/14/2019 05:10 pm;;;;10;A lot of cutting edge technologies. A lot of competencies. Many practical suggestions even if inserted in a future scenarios.
748;Yorktown;07/24/2019 03:38 pm;;;;9;I really enjoyed the topics and talks. They inspired discussion and a long list of potential collaboration with IBM and our own colleagues. Thanks.
749;Yorktown;01/16/2019 04:56 pm;;;;8;IBM technologies should be versatile.IBM will be able to create actual business use-case.
750;Yorktown;01/14/2019 04:33 pm;;;;9;Functionality of the rooms and hospitality of IBM Colleagues.
751;Yorktown;01/14/2019 04:53 pm;;;;10;Honest, clear, and inspiring. We could not think of any better approach.
752;Yorktown;09/24/2019 01:31 pm;;;;9;Very comprehensive information with great level of depth in the subject matter. Would suggest a tad higher level overview to some of the presentations to set the stage. IE: What part of the org are you from? Is this presentation research? Do you do this in an environment Watson only?
753;Yorktown;12/30/2019 01:49 pm;;;;10;"Adequate space to work & present comfortable. All staff very hospitable and meeting flow worked well. 
One recommendation is improve room temp control. Room felt cold at times."
754;Yorktown;12/30/2019 04:57 pm;;;;9;Very interesting topics. Nice to see IBM invest into humans future.
755;Yorktown;05/07/19 14:34;;;;9;Clearly the IBM Research Think Lab is on the cutting edge of Cyber Security issues and could bring value to their business partners.
756;Yorktown;10/15/2018 11:08 am;;;;10;Original, many things are worth learning from this visit. Lots of opportunities to collaborate.
757;Yorktown;10/15/2018 11:19 am;;;;7;AI and Blockchain.
758;Yorktown;09/24/2018 01:27 pm;;;;10;Great opportunity to meet with IBM. The lab tour and demos about PAIRS was great. There is a lot to learn.
759;Yorktown;10/23/2017 01:01 am;Japan;Yamanashi;46;8;High level of capability and ability
760;Yorktown;10/23/2017 06:08 am;Japan;;;10;High Tech , yet, very comfortable.
761;Yorktown;10/23/2017 07:43 am;United States;New York;NY;10;Showcases the IBM capabilities and resources
762;Yorktown;10/23/2017 08:29 am;United States;Chicago;IL;10;"I was VERY impressed with everything and everyone! I was completely blown away. Great facility. Awesome people! A truly wonderful experience that was well worth our time. Already looking forward to getting back there. -- David L. Hoyt ""The Man Who Puzzles America"" www.DavidLHoyt.com"
763;Yorktown;10/23/2017 09:34 am;United States;Des Plaines;IL;8;Our experience was that the IBM team was very professional, engaging, and collaborative.
764;Yorktown;10/23/2017 07:36 pm;United States;Piscataway;NJ;8;I was invited by IBM to a Cognitive Event held on 10/17/2017 that was very good. I don't know exactly all that ThinkLab does.
765;Yorktown;10/26/2017 02:00 am;Sweden;Lund;27;10;Very inspiring and innovative.
766;Yorktown;10/26/2017 10:55 am;United States;Natick;MA;6;The scientific expertise at IBM Research is impressive and the effort to connect with industry is extremely commendable. I believe innovation happens at such interfaces. I am not sure if lectures of novel technologies is the ideal format to have a dialogue with the industry when looking for translatable applications. I suggest a format where problem statements are gathered from the industries of interest, problem statements are assessed and selected by IBM, and then brainstorming sessions are held to see how IBM technology can answer those problems. To be succinct, finding a solution for a problem may be more successful than finding a problem for a solution.
767;Yorktown;10/26/2017 12:07 pm;United States;Hercules;CA;10;great to see the work being done by IBM in the life science space and to consider how to apply it to real world problems
768;Yorktown;10/27/2017 08:41 pm;;;;10;Thorough and engaging coverage of topics
769;Yorktown;11/07/17 20:22;United States;Yorktown Heights;NY;8;I felt as if my tour of ibm was very informational about blockchain
770;Yorktown;11/08/17 07:26;United States;Bethel;CT;5;The entire tour was presentations.
771;Yorktown;11/08/17 07:46;United States;White Plains;NY;9;The presentations were very informative and at a good technical level for the audience.
772;Yorktown;11/09/17 08:15;United States;Briarcliff Manor;NY;10;It was a very informative session and I learned a lot about the current research and trends that are happening within IBM. It was also very motivational to learn about Quantum computing and I am inspired to learn more about it.
773;Yorktown;11/09/17 09:12;United States;Blauvelt;NY;10;Candid and to-the-point opinions on current technologies. It helped students understand essence of block chains and the current status of AI research.
774;Yorktown;11/12/17 04:46;United States;New York;NY;8;I don't know that many people in the vicinity of Yorktown.  I have met a young woman who's a scholarship winner from the EE program at CCNY and was job hunting to whom I recommended she explore IBM at Yorktown.  She seemed excited to hear that but hasn't gotten back to me.
775;Yorktown;11/13/2017 12:42 pm;United States;Yonkers;NY;10;The THINKLab was very informative. I learned a lot from the IBM employees there about the new technologies that are being worked on. The presentations were thorough and exciting.
776;Yorktown;08/05/19 15:49;;;;8;Very good session. We as a team are still struggling with understanding where we can use Quantum computing to solve problems we are facing and which problems can be solved w/Quantum.
777;Yorktown;01/15/2019 10:43 am;;;;8;Very interesting, insightful technologies and application. Stimulating new ideas and possible future improvements/changes in our activities and lifestyle.
778;Yorktown;08/29/2019 10:55 am;;;;8;Knowing AI potential and the trend of leading-edge technologies, I could deepen my knowledge.  At the same time,  I felt the limit to deploy AI into Manufacturing Industry. I appreciate for the opportunity to attend this meeting.
779;Yorktown;11/28/2018 10:35 am;;;;9;Beautiful space! It's evident that IBM tries to make everyone comfortable as much as possible. The research activities.
780;Yorktown;04/15/2019 05:41 pm;;;;10;Brilliant research and accessible to all attendees. Exciting imagination. Keep up the good work.
781;Yorktown;09/17/2018 07:38 pm;;;;8;Because we had time constraint, there were some things I could not understand unfortunately. But, many specific examples/use cases were really helpful to get them right. I would like to know deeper how IBM sees aging infrastructures and how IBM can help us. In particular, business with local government). It was a really great opportunity. Thank you very much!
782;Yorktown;06/24/2019 02:53 pm;;;;10;Good research topics and focus.
783;Yorktown;09/24/2019 01:11 pm;;;;7;I think its a step in the right direction. IBM is building all the necessary building blocks and I think it will be good for companies to accelerate their efforts to monetize some of the ML work they are doing.
784;Yorktown;09/24/2019 01:15 pm;;;;8;Great day. Enjoyable to learn about what you're working on.
785;Yorktown;09/12/18 15:44;;;;9;Well put together presentations. Very clearly presented, broad expertise.
786;Yorktown;08/30/2018 11:58 am;;;;9;Good examples of practical examples of knowledge materials and analysis.
787;Yorktown;10/04/18 17:16;;;;10;The demos were easily understand and very good. Practical steps of making movie trailers and rating method of each frames.
788;Yorktown;10/04/18 17:26;;;;10;It was good to feel IBM's potentials towards near future.
789;Yorktown;03/25/2020 11:33 am;;;;10;All AI for Materials Design
790;Yorktown;08/05/19 15:54;;;;9;Smart folkes from where we can learn a lot.
791;Yorktown;06/27/2019 05:03 pm;;;;10;Very interesting technology and the Quantum computer display was impressive.
792;Yorktown;04/10/19 11:16;;;;10;Well equipped and organized.
793;Yorktown;05/03/19 17:51;;;;9;It was a hospitable and great learning experience
794;Yorktown;03/30/2020 12:37 pm;;;;10;Your team is at the top of your industry. Our success is only assured through our desire to be the best. Your help is necessary for us to be the best.
795;Yorktown;05/29/2019 10:36 am;;;;10;A great mix of researchers and domains working on interesting challenges
796;Yorktown;09/17/2018 07:32 pm;;;;8;"We are thinking to install the technology of ""Working safety & Wellness"" into our construction sites, which I believe lead to ESG (Environmental/Social/Governance) management."
797;Yorktown;02/01/19 17:11;;;;10;The team put a lot of time into preparing the topics and securing the IBM SME resources present. This made the day very meaningful.
798;Yorktown;09/09/19 15:24;;;;10;Very complex issues explained at a very interesting & understandable level. Great presentations. Thank you!
799;Yorktown;10/15/2018 11:30 am;;;;9;IBM is an excellent company and is leading the industry. The price of the offering is reasonable.
800;Yorktown;10/15/2018 11:33 am;;;;9;I'm fascinated with IBM AI technologies of human-machine interaction implemented by NLP. I think it will change the economy, society and the future of mankind. And I don’t want to miss it.
801;Yorktown;03/25/2020 11:00 am;;;;8;Deep Search, Autonomous  Chemical Lab.  Comments: The photo and generator example was good. More a parallel applications from other  industries will promote imagination of other industry  applications.
802;Yorktown;01/30/2019 03:15 pm;;;;10;Really interested with the quality of R&D.
803;Yorktown;06/24/2019 02:28 pm;;;;10;Easy communication and facilitation. The large clip on name tags, good seating arrangements, structured but adaptable presentations. Very impressive, thank you.
804;Yorktown;12/30/2019 01:08 pm;;;;10;Research workflow was very helpful for me to do our R&D from now on.  I totally agree the idea of co-creation rather than doing R&D by ourselves.
805;Yorktown;04/03/18 15:45;;;;8;I'd like to know more in detail on Model creation, and how much does it cost for Consultation Service for it.
806;Yorktown;04/15/2019 05:54 pm;;;;10;The presentation of very high level research and data in a format that was easy to understand.
807;Yorktown;12/30/2019 01:27 pm;;;;10;Excellent day, thank you!
808;Yorktown;04/15/2019 05:26 pm;;;;10;The depth and breath of IBM's R&D. The clarity of the presentations about it were fascinating. They made me want to JOIN THE IBM TEAM.
809;Yorktown;12/30/2019 06:03 pm;;;;8;This could be of interest to senior management. With this knowledge they could make a better long term IT plan for the company also where competitive advantage could be made.
810;Yorktown;11/06/18 16:08;;;;10;The depth of perspective.
811;Yorktown;03/27/2019 06:26 pm;;;;8;Nice facility.. Thanks for the hospitality. Quantum topic was great, many other good conversations. Some material could have been more at an executive level hence an 8.  Mesh was good.
812;Yorktown;08/05/19 15:04;;;;10;The event is really valuable! 1.5 days rather than 2 days in length would be convenient for clients outside of the US. Please consider this for the future events.
813;Yorktown;08/05/19 15:59;;;;10;Nice tour. Impressive people. Thanks for the bus from Wilmington!
814;Yorktown;10/19/2018 01:19 pm;;;;8;Comprehensive scope of capabilities. Lots of specific terminology relative to process/decision making that challenges the ability to follow at times.
815;Yorktown;12/30/2019 03:09 pm;;;;9;Very interesting use cases that illustrated the progression of IBM's AI capabilities.
816;Yorktown;03/27/2019 06:36 pm;;;;8;AR/VR were a little weak. All other updates were great.
817;Yorktown;11/06/18 15:57;;;;9;Very good informative session. Great learning & thinking opportunity.
818;Yorktown;08/16/2017 08:43 am;United States;New York;NY;9;IBM seems to be at the forefront of this new technology and has the experience and depth.
819;Yorktown;08/17/2017 08:54 am;United States;New York;NY;9;The THINKLab provided an innovative environment to discuss ideas.  The lunch provided was also excellent.
820;Yorktown;08/17/2017 04:58 pm;United States;New York;NY;9;Your colleagues made the experience a comfortable one - I was one of a few who had very limited knowledge of blockchain and felt confident participating despite. I think the session needed to have been a bit longer although I understand we may have given you time constraints.
821;Yorktown;08/22/2017 03:51 am;Europe;;;9;Brainstorm session was enticing the moderators were on point directing the conversation and helping find a solution
822;Yorktown;08/25/2017 07:21 pm;United States;Sayreville;NJ;10;IBM has many helpful  and friendly  employees that  are truly intelligent  . Also, the technology is very advanced and impressive .
823;Yorktown;08/25/2017 09:00 pm;United States;New York;NY;9;It is very professional very advanced very high tech, easy to understand, easy to use, it learns about you the more you use it, the one thing i would change is variety in questions, for example, I don't understand something so I ask a question, but it doesn't understand my question and then it asks if I meant this question, which I did not mean that question. So my question is unanswered. I understand the developers are people writing these questions and writing an answer, but more variety would be nicer. Overall I enjoyed it. A lot of food, very cool things, etc.
824;Yorktown;08/25/2017 10:28 pm;United Kingdom;London;H9;9;The lab was educational, interactive, and relevant to my business and industry.
825;Yorktown;08/26/2017 12:05 am;Europe;;;10;Great experience, great presentations, great hosts.
826;Yorktown;08/26/2017 07:12 am;Argentina;Buenos Aires;7;10;It's a great place to better understand what's IBM actual goals these days
827;Yorktown;08/26/2017 12:05 pm;United States;;MI;8;I learned a lot of new thinks and was really impressed from the passion of the IBM team
828;Yorktown;08/26/2017 01:31 pm;Netherlands;Alphen Aan Den Rijn;11;9;Very interesting to see what is available today and what will come
829;Yorktown;08/28/2017 02:17 pm;United States;;MI;9;Informative and relevant to introduce me to IBM's technology and visions. I would like to continue with some POC activities.
830;Yorktown;09/04/17 05:10;Germany;Braunschweig;6;8;very professional, structured and engaged
831;Yorktown;09/11/17 20:45;United States;San Jose;CA;10;Very constructive exchanges about cognitive computing (Watson) and its applications in manufacturing and organizational development (scaling, education and succession plans...)
832;Yorktown;09/21/2017 03:44 am;Portugal;Lisbon;14;10;Very useful insight into getting the feel for how IBM research works (across the globe)
833;Yorktown;09/29/2017 07:33 pm;United States;New York;NY;10;The proyects you present and the way you present them is very interesting.
834;Yorktown;09/30/2017 06:37 am;United States;Norwalk;CT;9;Deeply thoughtful and intelligent researchers
835;Yorktown;09/30/2017 09:05 am;United States;New York;NY;10;Great place to work with great experience
836;Yorktown;10/01/17 13:39;Mexico;Apodaca;19;10;Because all the talks were very interesting
837;Yorktown;10/01/17 22:51;Mexico;San Nicolás De Los Garza;19;10;Watson is a source of inspiration to me. The first time that I see the video where it wins the Jeopardy, I knew what I was going to study. I have never imagined that I could be that close to Watson. Also, the projects that were presented are extremely interesting. I am fascinated by the power of data and I will continue studying to create and innovate in that field in the future. Thank you so much for the opportunity, I was part of the group of Tecnológico de Monterrey.
838;Yorktown;10/02/17 08:25;Canada;Burlington;ON;9;Meeting was organized very well.  Presenters & attendees were passionate about the topics and explained it well for the audience.  The facility is impressive and lunch was healthy and good.
839;Yorktown;10/02/17 09:33;Mexico;Monterrey;19;10;I am extremely likely to recommend IBM Research THINKLab to a colleague or business partner because it is open space to work and collaborate, it provides all the tools to work efficiently and the team behind all of this is great! they're very nice, supportive and eager to learn new ways of working with younger minds. I'd definitely would like to work there if I ever get a chance. Thank you for the tour and showing us the lab and how Watson will change the game for all of us.
840;Yorktown;10/03/17 09:28;Canada;Bowmanville;ON;10;It was an impressive facility.  To be honest it was influenced by the calibre of conversations we had regarding mutual opportunities.
841;Yorktown;10/04/17 00:09;Mexico;Guadalupe;19;10;I really liked the researchers that talked to me, all the talks and the themes were really interesting, and the place was beatiful!. I really loved all the uses that exists for Watson.
842;Yorktown;10/06/17 18:17;United States;Ossining;NY;10;The CR setting was very professional.   Special thanks to Ebony, she was very very helpful in organizing everything. Client was delighted. Great overall experience!
843;Yorktown;10/07/17 05:02;France;Lyon;B9;9;Shared vision Competencies, expertise Friendly relationship
844;Yorktown;10/09/17 06:48;United States;Midland;MI;10;1. The experts were impressive 2. Use case first mindset to technology
845;Yorktown;10/09/17 07:59;United States;Midland;MI;10;Overall agenda.  Quantum Computing and Data Lab.  Quality of the speakers. Relevance to our business.  State of the art.
846;Yorktown;10/09/17 11:53;Mexico;Monterrey;19;10;The way they welcomed us was great, the presentations were very interesting, the speakers were friendly and reachable. Everyone is smart and proud to be there. The ambience of research and innovation really excited me. Im really looking forward to know what will IBM create next (and probably get involved in the future).
847;Yorktown;10/11/17 13:21;France;;;10;good insights, good exchange
848;Yorktown;10/18/2017 02:31 pm;Germany;Leverkusen;7;8;Your Innovation efforts combined with industry understanding. Professional demeanor.
849;Yorktown;10/19/2017 11:22 pm;Uruguay;Montevideo;10;10;PASSION, GENEROSITY AND COMPROMISE FOR TELLING US YOUR GOOD NEWS, ESPECIALLY MR. BORGES
850;Yorktown;10/22/2017 11:09 pm;Japan;Yamanashi;46;8;Can discuss with world top level engineers/scientists on wide domains such as mathematics, physics, semiconductor, etc...
851;Yorktown;08/30/2018 11:51 am;;;;8;I felt this was a good forum to be exposed to the depth of IBM subject matter expertise.
852;Yorktown;08/30/2018 11:56 am;;;;8;I think opportunity exists for the future but I am still trying to envision how that would look. The real world examples, materials & industry experts are most helpful. thank you
853;Yorktown;08/07/18 22:15;;;;8;It keeps us updated on available state of the art technologies.
854;Yorktown;08/07/18 22:21;;;;8;Very good presentations. This will help us with cutting edge technologies in high performance computing.
855;Yorktown;09/24/2019 01:19 pm;;;;8;Combination of technical/interactive presentations and tour of the facility.
856;Yorktown;04/03/18 15:48;;;;9;very interesting.
857;Yorktown;01/14/2019 04:57 pm;;;;8;Inspiring, thank you.
858;Yorktown;08/05/19 15:06;;;;9;Very  useful. Good use of one's time.
859;Yorktown;08/05/19 15:17;;;;10;I would like to attend the next update session in 2020.
860;Yorktown;05/07/19 14:38;;;;8;Good collaborative session across many data centric and emerging technologies. The presenters seem to be knowledgeable and relevant.
861;Yorktown;04/27/2018 04:55 pm;;;;10;The overall experience and focus of the colleagues that i interacted with exhibited passion and professionalism about IBM and its core business as well as the attention to customer focus.
862;Yorktown;03/27/2019 06:40 pm;;;;10;Great content. Knowledgeable speakers. Relevant topics.
863;Yorktown;03/27/2019 06:43 pm;;;;9;Topics were very engaging and relevant.
864;Yorktown;04/15/2019 06:03 pm;;;;10;Great presentations. Very efficient and beautiful space.
865;Yorktown;03/25/2020 11:42 am;;;;10;Quantum Computing.
866;Yorktown;04/15/2019 05:45 pm;;;;10;Cutting edge solutions to major world problems coupled with the need to educate and prepare students for future research & employers needs.
867;Yorktown;12/30/2019 06:12 pm;;;;7;Not everything is relevant for our business need.
868;Yorktown;08/07/18 21:12;;;;10;Happy with content and solutions offered. A little more technology would be nice on API for AI etc..
869;Yorktown;08/07/18 21:53;;;;10;Tremendous thought and leadership.
870;Yorktown;08/07/18 22:10;;;;10;Informative. Basic points covered. Information flow was good.
871;Yorktown;04/15/2019 06:00 pm;;;;10;Phenomenal facility. Enthusiastic team.
872;Yorktown;12/30/2019 03:55 pm;;;;10;View/understanding of future computing. Present examples. Match research with industry needs.
873;Yorktown;03/30/2020 11:45 am;;;;10;Very gracious hosts & willing to share/collaborate on research ideas. Very exciting technology and looking forward to partnership.
874;Yorktown;05/13/2019 05:31 pm;;;;7;We can continuously discuss the new technologies with IBM since some since some of them are related to our enterprise management.
875;Yorktown;05/13/2019 05:34 pm;;;;9;See the latest technologies. Industry solutions are in line with our company's situation. Very advanced technology in industry usage.
876;Yorktown;08/29/2018 09:13 am;;;;10;Very eye-opening experience, exposing us very well to the potential of business improvements using AI. We wish to expose our ICT team and our business to this as a next step.
877;Yorktown;05/30/2018 08:24 am;;;;10;First of all the frendliness and professionalism of the staff that greeted us and showed us around and also nice lecture about Quantum computing and history of THINKLab
878;Yorktown;07/24/2019 03:29 pm;;;;9;Great location for meetings, demos and initiating collaboration.
879;Yorktown;08/30/2018 12:04 pm;;;;9;Depth offered & passion of IBM team. Potential for integration across tools. The examples provided in our industry.
880;Yorktown;08/27/2018 01:56 pm;;;;8;A variety of AI, Technology, Science and Engineering issues to learn from.
881;Yorktown;05/31/2019 06:08 pm;;;;9;Professional staff. Well organized visit. Informative session. Good presentations.
882;Yorktown;06/24/2019 02:30 pm;;;;9;Good interaction. Expertise at a technical level was appropriate for our needs. Well orchestrated to our needs.
883;Yorktown;08/07/18 22:03;;;;8;The research capabilities, new technologies and future implementations.
884;Yorktown;08/07/18 22:19;;;;7;Quantum computing is interesting.
885;Yorktown;01/30/2019 03:40 pm;;;;8;Transparency, knowledge of technology & applications addressed.
886;Yorktown;12/07/18 12:37;;;;9;Exciting new technologies and collaboration opportunities.
887;Yorktown;01/31/2018 11:31 am;United States;Concord;CA;10;Excellent deep dive into Quantum Computing by IBM leadership team.
888;Yorktown;03/12/18 07:33;United States;State College;PA;8;nice environment and good equipment
889;Yorktown;10/04/18 17:21;;;;10;It was a marvelous experience! I could feel IBM's visions within the next five years and leading new initiatives and technology like Quantum Computing. I like to have this session not only in US but Japan.
890;Yorktown;03/19/2019 06:56 pm;;;;9;Very diverse technology. Great team, with excellent solutions to challenges.
891;Yorktown;09/12/18 15:47;;;;10;The broad presentation of ideas and technologies helps to stimulate innovative thought and discussion which leads to potential business improvement.
892;Yorktown;09/12/18 15:58;;;;10;Great opportunity to learn about AI applications for diverse industries.
893;Yorktown;08/29/2019 10:54 am;;;;9;It is not new for me if you explained what can be done with AI technology.  You should have had a close coordination with IBM Japan members who know our requirements. and created the agenda aligned with them.  If you had a same event next year,  I'd like to attend.  It will be fine with less topics.
894;Yorktown;09/30/2019 05:01 pm;;;;10;Quality of speakers. Presentations focused on our needs.
895;Yorktown;08/07/18 22:07;;;;9;Very interesting range of topics. A bit over the top on marketing.
896;Yorktown;03/27/2019 06:27 pm;;;;10;Well put together agenda with great conversations.. Learnt a lot overall especially about Quantum computers and your presentations on AI
897;Yorktown;09/12/18 15:57;;;;9;Impressive deep dive on IBM's knowledge and capabilities. Great opportunity to deploy new projects!
898;Yorktown;12/30/2019 04:35 pm;;;;9;Quality of the presentations. IBM and R&D fully linked with business requirements. Q conflicting explanations.
899;Yorktown;09/24/2019 01:36 pm;;;;9;The content was presented well.
900;Yorktown;12/30/2019 04:55 pm;;;;8;It was interesting and hear what IBM is working on and use this info as a compass for future efforts.
901;Yorktown;08/29/2018 09:09 am;;;;9;AI talk is very much relevant. Qubit program is eye opening and could use a few more industry use cases.
902;Yorktown;03/30/2020 12:21 pm;;;;10;I am interested in AI and ML. You were fully prepared for out interests and thank you for your presentations.
903;Yorktown;05/29/2018 09:56 pm;;;;7;Good experience overall.  Some of the presentations connected better than others.  A bit more background on Kroger needs/interests might have helped as there was a bit too much selling.  I appreciated the passion of those presenting.
904;Yorktown;01/15/2019 12:44 pm;;;;10;AI applied in real business cases. Super computer was amazing.
905;Yorktown;04/10/19 10:23;;;;8;Was good insight. Will explore further. Needs more alignment with local teams.
906;Yorktown;12/30/2019 01:38 pm;;;;9;Informative, well structured and organized. Relevant experts on hand and happy to discuss work in significant detail.
907;Yorktown;03/18/2019 03:11 pm;;;;10;1) Deep knowledge of presenters. 2) Excellent research topics. 3) Great audio visual facilitators.
908;Yorktown;01/21/2019 04:52 pm;;;;10;Extremely well organized and very very informative. Gave a great outlook to future AI.
909;Yorktown;10/04/18 17:10;;;;8;Every theme was interesting but I'd like to know deeper about each outcome.
910;Yorktown;01/31/2018 09:26 am;United States;Shreveport;LA;10;The q computing effort is really advanced, with strong people.
911;Yorktown;11/14/2018 11:48 am;;;;5;This was ok as entry level of digitization but came up short for whom has some technical knowledge.
912;Yorktown;10/15/2018 11:00 am;;;;10;Leader of the technology.
913;Yorktown;09/20/2018 11:28 am;;;;8;Informative with a wide spread of content. Professional speakers.
914;Yorktown;09/20/2018 11:29 am;;;;8;Well prepared materials and presentation.
915;Yorktown;01/15/2019 10:38 am;;;;9;The arguments are very interesting and give us some ideas for future directions.
916;Yorktown;03/18/2019 03:03 pm;;;;10;Access to thought provoking research relevant to work in flight or planned in the future.
917;Yorktown;04/10/19 11:02;;;;10;Ebony <3
918;Yorktown;04/10/19 11:09;;;;10;Organized and well designed environment for collaboration or meeting with the client.
919;Yorktown;12/07/18 12:35;;;;10;Very good content and presentations. Incredible environment. Thank you for your time.
920;Yorktown;05/13/2019 04:57 pm;;;;9;I was able to get inforation about IBM Research activities and I was able to have information about the solutions that IBM delivered to their customers.
921;Yorktown;01/21/2019 04:47 pm;;;;10;Quantum computing. Very advanced setup. Presentations were very interactive. Very strong knowledge base.
922;Yorktown;10/15/2018 10:56 am;;;;10;First-class person, First-class facility, experienced professional competence from the speakers.
923;Yorktown;05/15/2019 05:23 pm;;;;10;Awesome research! This was like a kid going to a candy store. Looking forward to future collaboration/partnership opportunities.
924;Yorktown;08/05/19 15:09;;;;8;I really enjoyed the information. Received and plan on sharing the continue with my colleagues.
925;Yorktown;03/25/2020 10:58 am;;;;10;Deep Search, AI-enriched Simulation, Generative Models
926;Yorktown;07/24/2018 02:18 pm;;;;9;professional atmosphere
927;Yorktown;02/21/2019 07:25 pm;;;;9;Extremely interesting approach to exploring new trends and their impact on client's needs and priorities. Plus the whole team's devotion and attitude has been completely outstanding!
928;Yorktown;09/20/2018 11:25 am;;;;10;Excellent content and speakers.
929;Yorktown;08/07/18 21:23;;;;10;Excellent presentations and topics.
930;Yorktown;11/06/18 16:02;;;;9;The potential to solve problems not possible to solve today. Be part of a promising journey.
931;Yorktown;03/27/2019 06:39 pm;;;;9;Good mix of technology covered, relevant to several problems Delta needs to solve.
932;Yorktown;04/15/2019 05:59 pm;;;;10;Truly inspiring presentations. Exceptional overview of research plan, where we are today and where IBM is heading. This has prompted me to talk with Larry about having members of my team come visit to hear these presentations and share some of the challenges we are facing. Thank you!
933;Yorktown;04/15/2019 06:04 pm;;;;10;The team was warm, welcoming and knowledgeable. Thank you.
934;Yorktown;12/30/2019 03:07 pm;;;;8;Great day! Enjoyable to learn what you are working on.
935;Yorktown;04/15/2019 05:53 pm;;;;10;I think the presentations were excellent. Very informative and interesting new information to take in. I also enjoyed seeing the Quantum computer. Absolutely fascinating!
936;Yorktown;09/11/18 16:36;;;;10;It was very informative and engaging. Call center presentation could use a demo and some improvement on how it is used in the real world.
937;Yorktown;05/31/2019 06:13 pm;;;;10;Quantum computing facility close to New York. AOU in QC. Hospitality.
938;Yorktown;03/25/2020 10:53 am;;;;8;Verifier
939;Yorktown;01/23/2019 08:52 am;;;;10;I cannot thank you enough for allowing me to experience this really well-run and interesting event.  IBM is certainly doing amazing, valuable work.  I have tons of notes and am going to review with Chris Pendergast at my 1:1 with him next week, making the recommendation we leverage what you and I talked about, especially with respect to Blockchain.
940;Yorktown;04/03/18 15:40;;;;8;I thought IBM focused on Solutions but it was good to learn IBM also put efforts on development of materials and Hardware. I got very interested in Smallest Computer's applications and uses.
941;Yorktown;01/15/2019 10:48 am;;;;9;This is the FUTURE!  It's necessary for our companies to understand and know these solutions.
942;Yorktown;08/08/19 09:43;;;;8;The quantum computer was very cool.
943;Yorktown;04/15/2019 06:01 pm;;;;10;Very impressive looking into the future and helping to bring it to society.
944;Yorktown;04/15/2019 06:10 pm;;;;10;Fantastic overview of research & strategy.
945;Yorktown;05/30/2018 08:27 am;;;;8;It is truly impressive and a good experience, but I wish we saw more practical things and I felt like we visited only lobby of the Research centre.
946;Yorktown;05/29/2019 04:42 pm;;;;10;High level, hard and soft technology.
947;Yorktown;01/16/2019 04:56 pm;;;;7;The research work are interesting. We look forward for further collaboration with IBM.
948;Yorktown;02/01/19 17:47;;;;9;Tailored schedule of topics that DB is looking for solutions to. Follow-ups of the key items will be required. This was a great  overview of IBMs offerings.
949;Yorktown;01/15/2019 02:18 pm;;;;9;Wide explanation of Research topics with several use cases and vision. Envisioning possible application in enterprise environment.
950;Yorktown;12/30/2019 05:30 pm;;;;8;Quantum computing very well explained, impressive. AI development also very interesting. Project Debater is really an awesome achievement!
951;Yorktown;03/30/2020 12:13 pm;;;;8;Good customization for retail clients. Consideration for non english speaking customers would be appreciated.
952;Yorktown;08/13/2019 11:22 am;;;;10;Inspiring. My jet lag had no chance! Thank you for valuable insights.
953;Yorktown;08/13/2019 11:26 am;;;;10;One can sense the passion. Truly compelling story telling. Tangible examples. Loved it!
